"item_id","item","label",
379970656437158000,"lions tigers bears bask in rainwater at colorado wildlife sanctuary the denver post httpAddress via usrId #coflood","Flood",
379971549811712000,"sending our thoughts and prayers to those affected by the colorado flooding","Flood",
379971784696533000,"rt usrId flood ravaged boulder sets mark as DD now the citys wettest year httpAddress #coflood #climate","Flood",
379974359999205000,"#coflood affected pets need your help ! httpAddress via usrId","Flood",
379974406120153000,"colorado flooding could help keep tourists away httpAddress denvera little more than a year after colorado httpAddress john httpAddress","Flood",
379976201307058000,"salina residents capture wall of water on video httpAddress #boulderflood #coflood","Flood",
379977384096588000,"rt usrId big news ! all usrId kibble raised today usrId will go to pets impacted by the flooding in colorado ! httpAddress","Flood",
379977572815102000,"homes destroyed in colorado floods httpAddress #news","Flood",
379982102693163000,"water level monitor and chart #evergreenflood #coflood #jeffcoflood httpAddress","Flood",
379983889441493000,"still ppl unaccounted for after httpAddress update social networks or use usrId safe amp ; well to share your status httpAddress","Flood",
379988071170986000,"yesterday our uh 60 crews assisting httpAddress #coflood rescued DD people and more than DD animals including a turtle ! #nationalguard","Flood",
379989564359590000,"rt usrId #coflood first responders eat free at the smashburger s food httpAddress niwot high school DD niwot httpAddress today amp ; tomorrow","Flood",
379990323528618000,"promising number of unaccounted for persons in #coflood down to httpAddress httpAddress","Flood",
379991225287205000,"usrId media ignores damaged oil amp ; gas tanks from colorado flooding why ? httpAddress","Flood",
380000326927270000,"rt usrId reid blames colorado floods on climate change httpAddress via usrId passed lobotomy","Flood",
380001136419164000,"rt usrId the colorado floods responsible for the evacuation of almost 12 00 and the death of seven are seen from httpAddress http","Flood",
380001702671548000,"rt usrId #coflood update in usrId looking to use smaller aircraft for rescues in tight areas chuck russell incident","Flood",
380002847686799000,"colorado floods california fires ?","Flood",
380003518779650000,"#coflood update in usrId we have optimism httpAddress that we ll be able to go at the same rate as httpAddress incident command team","Flood",
380003913060991000,"colorado office of emergency management downgrades to DD unaccounted for people httpAddress #coflood","Flood",
380009273377309000,"#coflood update in usrId re entry passes available for lyons residents tomorrow dawn to dusk entry","Flood",
380009973826064000,"rt usrId #boulderflood up to 12 00 structures are currently httpAddress #coflood","Flood",
380011475391107000,"#coflood update on usrId crews have cleared a large amount of debris at max capacity at water treatment plant per huntley","Flood",
380026155463877000,"want to help #coflood victims ? here s how httpAddress","Flood",
380028181299732000,"check out colorado frack site flooding september DD httpAddress #colorado #fracking #flood #wells #well #oil #gas #fracked","Flood",
380033877185552000,"rt usrId flood resource table for students amp ; the #cuboulder community 10 4 today amp ; httpAddress usrId in front of usrId #boulderflood","Flood",
380035592651682000,"rt usrId harry reid blames global warming for the colorado httpAddress i guess there had never been a flood before we started driving car","Flood",
380043050111599000,"#aurora water officials said aurora received about DD inches of rainfall in a week the same average yearly httpAddress #cowx #coflood","Flood",
380045080150544000,"colorado statewide rainfall from the #coflood published by usrId here ; httpAddress usrId usrId","Flood",
380046804009505000,"rt usrId death toll from colorado floods rises to eight httpAddress","Flood",
380051870732939000,"rt usrId cleared into estes httpAddress video and pics to httpAddress #coflood","Flood",
380051916870259000,"rt usrId #toxic tanks leak carcinogens in water way #coflood usrId usrId httpAddress","Flood",
380054227915006000,"the colorado flooding death toll has risen to D amp ; thousands still httpAddress see the latest photos of the aftermath httpAddress","Flood",
380056438334186000,"rt usrId pls rt this info ! people in colorado have been victimized httpAddress they dont need to be scammed too ! #coflood httpAddress","Flood",
380061303735611000,"drones can be cool usrId drones provide colorado flooding assistance until fema grounded them httpAddress","Flood",
380062608159560000,". rt usrId see httpAddress at home ? leave them in httpAddress they re D search amp ; rescue httpAddress #boulderflood #coflood","Flood",
380067553219195000,"colorado floods how to talk to kids and stay strong amid disaster httpAddress","Flood",
380068580831666000,"an interactive map of the colorado floods httpAddress","Flood",
380070380183904000,"an interactive map of the colorado floods httpAddress","Flood",
380071084856709000,"media ignores damaged oil amp ; gas tanks from colorado flooding httpAddress","Flood",
380073483981451000,"usrId ceo of usrId is tweeting about the industry response to colorado flooding at #cogaresponds","Flood",
380074125726712000,"rt usrId interested in continued updates on #oilandgas and #coflood ? visit httpAddress or email httpAddress thanks #","Flood",
380074301858538000,"his house was wrecked in the httpAddress so he decided to play his httpAddress via usrId httpAddress","Flood",
380075455308526000,"rt usrId we re partnering httpAddress usrId to help displaced httpAddress victims feed httpAddress to help plz donate https","Flood",
380081197289726000,"rt usrId we re partnering httpAddress usrId to help displaced httpAddress victims feed httpAddress to help plz donate https","Flood",
380084338856956000,"usrId usrId is hosting a live online concert benefit tonight for the #coflood ! pls share ! #mccorelief httpAddress","Flood",
380085634872140000,"south boulder road fully open in both directions #coflood #boulderflood","Flood",
380088717672579000,"rt usrId latest photos rescues near #jamestown continue for #coflood httpAddress httpAddress","Flood",
380090542228378000,"cnn homes destroyed in colorado floods the skies have improved over colorado allowing some evacuated .. httpAddress #news","Flood",
380092689691443000,"rt usrId update ii #coflood image from weld county #oil #gas wellpad under water #colorado usrId httpAddress","Flood",
380099014697304000,"rt usrId . rt usrId good health advice from aurora s own university of colorado hospital ! httpAddress #coflood #cop","Flood",
380100025532965000,"D photos that show how destructive the colorado flooding has httpAddress httpAddress","Flood",
380103045440238000,"rt usrId people refusing to leave their larimer county homes only DD rescued tuesday httpAddress #coflood","Flood",
380105306157896000,"aftermath of our httpAddress #coloradoflood usrId carrieramz httpAddress","Flood",
380109655659139000,"rt usrId our thoughts are with those who have been impacted by the recent flooding in httpAddress resource httpAddress here httpAddress","Flood",
380110762946986000,"rt usrId building a bridge in httpAddress httpAddress #cowx #coflood httpAddress","not informative",
380114227437912000,"colorado floods thousands of gas oil wells may contaminate water httpAddress","Flood",
380121823339221000,"rt usrId here s how you can help the colorado flooding victims httpAddress","Flood",
380123027079307000,"reorganized stats from usrId now classify D #coflood deaths and the D missing presumed dead are listed under httpAddress","Flood",
380127972180906000,"donate to #coflood recovery efforts at httpAddress please consider donating money as funds are most easily put to greatest need","Flood",
380130409054339000,"how can we help ? #colorado towns still surrounded by water residents using refrigerators as life rafts httpAddress #coflood","Flood",
380130451014554000,"noble energy flooding closes 5 10 percent of colorado wells httpAddress","Flood",
380132401357136000,"rt usrId our thoughts are with colorado flooding httpAddress share why you love co on instagram with httpAddress #coloradoflood #risea","Flood",
380133995213644000,"deadly colorado floods httpAddress #watchmemes #weather #viralvideos httpAddress","Flood",
380134951519154000,"rt usrId barbi twins looking out for lost pets in colorado floods ; rescues underway httpAddress","Flood",
380141700129489000,"rt usrId our thoughts are with colorado flooding httpAddress share why you love co on instagram with httpAddress #coloradoflood #risea","Flood",
380145907024404000,"rt usrId please help with the #cofloodrelief httpAddress #coflood how to help now httpAddress httpAddress","Flood",
380147035288007000,"rt usrId weeks months years to recover every #boulder department head using this httpAddress #boulderflood","Flood",
380147811221647000,"rt usrId httpAddress amp ; httpAddress co shows both #coloradoflood relief benefit httpAddress portion of proceeds donated amp ; food clothing amp ; household it","Flood",
380148855603343000,"hundreds missing in colorado floods emergency teams are searching for hundreds of people missing after httpAddress httpAddress","Flood",
380152781488665000,"rt usrId hundreds missing in colorado floods httpAddress #sebheupdate","Flood",
380156849980322000,"colorado towns are left stranded in deadly floods this is not your ordinary disaster said joe pelle httpAddress httpAddress","Flood",
380161870550012000,"colorado floods httpAddress","Flood",
380164953367265000,"rt usrId 100 of the kibble raised usrId today goes to homeless pets impacted by the flooding in colorado ! spread word ! httpAddress","Flood",
380168916976144000,"in honor of #s17 good time to check out #coflood ff usrId amp ; start building local crews to come help #occupy the httpAddress","Flood",
380175774667387000,"rt usrId a wile e . coyote httpAddress the zephyr tracks near moffat tunnel suspended in httpAddress #coflood #boulderflood httpAddress","Flood",
380176844223287000,"rt usrId in honor of #s17 good time to check out #coflood ff usrId amp ; start building local crews to come help #occupy the r","Flood",
380179243365597000,"rt usrId fracking flooding in httpAddress the secret pollution that media isn t httpAddress httpAddress","Flood",
380179994129207000,"colorado emergency officials fear increased risk of west nile virus amid flooding httpAddress","Flood",
380195894760448000,"text rebuild to DD to donate 10 to colorado flood relief through lefthand brewing co . httpAddress #coflood #longmontflood","Flood",
380197757031440000,"fracking and colorado flooding dont mix httpAddress","Flood",
380199145325085000,"bbc news colorado floods hundreds still missing httpAddress","Flood",
380203381584708000,"rt usrId it s hard to find words for how awful the flooding of co s #fracking fields is httpAddress #coflood #boulderflo","Flood",
380207777194717000,"hundreds missing in colorado floods httpAddress","Flood",
380209131962921000,"usrId they need more of that colorado flooding","Flood",
380214509048037000,"his house was wrecked in the httpAddress so he decided to play his httpAddress via usrId httpAddress","Flood",
380220527899468000,"breaking news #aurora colorado floods rescuers strongly advise residents to evacuate httpAddress","Flood",
380224516661596000,"D shocking photos of colorado s flash floods httpAddress","Flood",
380227272344490000,"rt usrId focus shifts from airlifts to trying to find hundreds still unaccounted for after colorado floods httpAddress cj","Flood",
380272600162648000,"bid now on this one of a kind signed canvas print of our usrId httpAddress all proceeds go to #coflood relief httpAddress","Flood",
380276836409680000,"rt usrId bid now on this one of a kind signed canvas print of our usrId httpAddress all proceeds go to #coflood relief http","not informative",
380284360999457000,"httpAddress floods roll toward nebraska as colorado copes with the aftermath of deadly floods the high waters httpAddress httpAddress","Flood",
380288316249092000,"rt usrId #cofloodrelief fundraiser today ! please retweet ! details httpAddress httpAddress","Flood",
380303973582115000,"colorado floods hundreds still missing bbc news httpAddress","Flood",
380307136078549000,"flood waters have hit sedgwick county up to DD homes now in danger on sw side of the town of httpAddress #coflood usrId usrId","Flood",
380307245134643000,"rt usrId did climate change worsen the colorado floods ? httpAddress via usrId","Flood",
380311644967948000,"an interactive map of the colorado floods httpAddress via usrId","Flood",
380314362856358000,"i360slgov fema continues to support response to colorado flooding httpAddress","Flood",
380317298851971000,"#presbyterian disaster assistance responds to the #colorado httpAddress learn what you can do to help httpAddress","Flood",
380337729331933000,"rt usrId colorado #fracking site featured in usrId now under water thanks to biblical httpAddress httpAddress","Flood",
380348735189836000,"#breaking #coflood helicopters from ft . carson and usrId have evacuated DD people in usrId per mitch utterback","Flood",
380351474079125000,"every time i come to this httpAddress specs1962 #apple #wreckingball #storm #america #neverforget #boulderflood httpAddress","not informative",
380361167111061000,"DD choppers on scene today in usrId . drawing down resources in usrId . access opening up along highway D #coflood","Flood",
380361385189708000,"rt usrId we know you re all concerned about damage to #pearlstreetmall from the httpAddress we re happy to report that it wa","Flood",
380364107284619000,"rt usrId please stop futzing around on twitter and facebook and pay attention to the colorado httpAddress we need your help httpAddress","Flood",
380366305129275000,"#bentozy httpAddress runoff rushes toward nebraska as colorado copes with the aftermath of deadly floods httpAddress httpAddress #news","Flood",
380370927227134000,"rt usrId if you live in #colorado and would like to volunteer to help with our #coflood httpAddress please sign up here httpAddress","Flood",
380372567225549000,"rt usrId please stop futzing around on twitter and facebook and pay attention to the colorado httpAddress we need your help httpAddress","Flood",
380373376709034000,"rt usrId #coflood boil water advisories still in place for lyons mountain meadow allenspark and httpAddress #cohealth","Flood",
380376690209620000,"rt usrId from now to httpAddress usrId will be donating 1 from every mag httpAddress to help #coflood relief ! http","Flood",
380379680752169000,"dbj special report colorado s floods httpAddress #denver","Flood",
380381895327879000,"rt usrId h reid blames colorado flooding on #climate change httpAddress libs holy mantra happily used for httpAddress","Flood",
380384697123344000,"denver business dbj special report colorado s floods last week s heavy rains across parts of colorado were .. httpAddress","Flood",
380387167593587000,"colorado brewery on banks of flooding st. vrain river survives with help of malt b via usrId #smallbiz httpAddress","Flood",
380388832710910000,"rt usrId jake jabs usrId donated 20 00 usrId D #coflood victims httpAddress httpAddress thankyou !","Flood",
380390955062264000,"rt usrId jake jabs from usrId donated 20 00 to usrId for #coflood victims this am . httpAddress httpAddress","Flood",
380392897012449000,"flood insurance worth the investment ? httpAddress #coflood #flood #insurance","Flood",
380393501000610000,"httpAddress colorado flooding lost and found pets","Flood",
380400027329626000,"potential health problems during flooding httpAddress kusa the flooding across large areas of colorado can bring along a ..","Flood",
380403798021112000,"colorado floods DD still unaccounted for httpAddress","Flood",
380411322581545000,"rt usrId per usrId DD customers in boulder county still without power #boulderflood","Flood",
380411406488596000,"in light of colorado floods new epa report reveals importance of wetlands and streams httpAddress","Flood",
380412421493359000,"rt usrId the usps should use this photo from the colorado floods in its httpAddress httpAddress","Flood",
380412450870268000,"rt usrId #coflood water can contain httpAddress wash cleanup clothes separate from uncontaminated httpAddress httpAddress","Flood",
380426682126987000,"7news gives 10k to #cofloodrelief from scripps howard httpAddress who else is stepping up ? telethon tonight httpAddress httpAddress","Flood",
380426812159164000,"flood recovery resources from city of# lafayetteco httpAddress #coflood #boulderflood","Flood",
380428968018842000,"rt usrId vail resorts gives 100k amp ; 1 per #epicpass sold to usrId relief efforts in #colorado #coflood httpAddress","Flood",
380433833427874000,"div of insurance at #coflood disaster centers loveland boulder longmont firestone greeley commerce city to answer insurance questions","Flood",
380434349297898000,"rt usrId very cool ! gt ; mt usrId all proceeds from merch sales at tonite s usrId show go to #coflood httpAddress httpAddress","Flood",
380442368828138000,"dear weather gods i m not sure #longmont is ready for the thunder and lightning and rain just httpAddress maybe hold off another week or 2 ?","Flood",
380445233550340000,"httpAddress let the waters httpAddress colorado and take those people out of httpAddress #coloradoflood .","Flood",
380446437286228000,"httpAddress colorado floods #trending #topics httpAddress","Flood",
380446512787890000,"whoops winston usrId we may have started lil tiny bit httpAddress you are our httpAddress #cofloodrelief","Flood",
380450807746798000,"proud to be playing this all star event in #loveland #colorado to help those affected by the #coflood #potcheen httpAddress","Flood",
380452401586504000,"rt usrId the phone lines are now open ! #cofloodrelief httpAddress","Flood",
380452581954552000,"the colorado flood relief fundraiser just kicked off ! call in at 1 877 667 6727 #cofloodrelief","Flood",
380452615500227000,"rt usrId if you want to be happy think of others usrId #boulderflood httpAddress","Flood",
380453227860591000,"rt usrId please rt #cofloodrelief fundraiser just started httpAddress","Flood",
380455668970291000,"flooding kills one in colorado boulder #county httpAddress severe flooding in jamestown in colorados httpAddress httpAddress","Flood",
380456163898192000,"rt usrId map with before and after photos of the DD colorado floods httpAddress","Flood",
380457980002439000,"rt colorado digs out after biblical flooding colorado digs out after biblical flooding httpAddress","Flood",
380461536793223000,"DD world cataclysmic floods !! us colorado amp ; more than DD countries httpAddress via usrId","Flood",
380468792922358000,"rt usrId 46 468 raised for #cofloodrelief so far ! call 877 667 6727 to donate and please rt ! httpAddress","Flood",
380473880621494000,"the big picture colorado floods httpAddress","Flood",
380475512222536000,"rt usrId the big picture colorado floods httpAddress #flood #photojournalsim","Flood",
380478183964824000,"rt usrId #cofloodrelief fundraiser full number is 1 877 667 6727 after D pm mt","Flood",
380478188163330000,"#topstories colorado floods new rain falling in boulder thunderstorms possible denver post share with httpAddress httpAddress","Flood",
380479408730939000,"colorado floods DD still unaccounted for httpAddress","Flood",
380480713130123000,"colorado floods the effort continued today to locate more than DD people still missing from .. httpAddress #thebigpicture","Flood",
380485826016051000,"rt usrId well owners within colorado flood areas httpAddress #coflood","Flood",
380486325113463000,"usrId public info hours now D a.m to D p.m as situation transitions to long term recovery httpAddress #boulderflood","Flood",
380490196464042000,"#jamestown resident says things are disappearing from lumberyards around httpAddress worried about more httpAddress they will httpAddress #boulderflood","Flood",
380490695602995000,"weld county officials writing down concerns on a board in front of citizens #coflood httpAddress","Flood",
380492515909976000,"rt usrId rt usrId tips for dealing httpAddress flooding in your httpAddress if you re reeling from the httpAddress http","Flood",
380496005596062000,"speaker says they re working on getting jamestown mail routed to httpAddress #coflood","Flood",
380500652876894000,"colorado flooding humane societies provide for evacuated pets httpAddress people living along the front range arent the httpAddress","Flood",
380501776924832000,"colorado digs out after biblical flooding colorado digs out after biblical flooding","Flood",
380502649365209000,"rt usrId flood teaches stranded kids lessons in faith httpAddress #coflood #denver #catholic #faith","Flood",
380503471436599000,"rt usrId video update from our #coflood team httpAddress #drivemuch #sunshinemakeslifebetter #volpower","Flood",
380505690215039000,"colorado digs out after biblical flooding httpAddress","Flood",
380515832075653000,"rt usrId houston #energy companies impacted by the colorado floods find out how serious the damage httpAddress","Flood",
380527873922048000,"rt usrId tune in to 7news now to help our neighbors in need ! 724 264 so far and counting ! #cofloodrelief usrId httpAddress","Flood",
380545762616042000,"phones are still open15 more mins #cofloodrelief 1 877 667 6727 is the number to help your fellow coloradoans !! #co #floodvictims","Flood",
380546295296848000,"rt usrId we have less than DD minutes left to hit a million ! 908 757 so httpAddress call now ! #cofloodrelief","not informative",
380547427729564000,"rt usrId #cofloodrelief fundraiser at 959 712 with DD minutes httpAddress anyone got 40 288 kicking around ?","Flood",
380566021079175000,"colorado flooding please help these desperate animals now httpAddress","Flood",
380567652676014000,"rt usrId rt usrId the big thompson river in httpAddress the bridge is closed and debris keeps piling up . #coflood usrId httpAddress","Flood",
380587491750711000,"colorado flooding aerial footage httpAddress","Flood",
380596039730086000,"rt usrId some 1 900 oil and natural gas wells have been shut down in #colorado due to flooding reports httpAddress httpAddress","Flood",
380612896641671000,"a friend who lost everything but zip lined her chickens and dogs out of destroyed home #boulderflood httpAddress","Flood",
380635009012355000,"DD #photos of the colorado floods via usrId httpAddress","Flood",
380642994971365000,"dtn usa number of missing in colorado floods drops ; property loss soars the number of people unaccounted httpAddress httpAddress","Flood",
380656169271845000,"colorado floods low risk from fracking chemicals httpAddress","Flood",
380667414184071000,"colorado floods costly and often uninsured damage from floods may cost nearly 2 billion and for the most httpAddress httpAddress","Flood",
380668781535568000,"colorado floods costly and often uninsured the recent severe floods in colorado could end up costing httpAddress httpAddress","Flood",
380671109399462000,"httpAddress rt storm headed to #coflood zones of fort collins boulder httpAddress wind hard rain hail possible httpAddress","Flood",
380673298813559000,"report ruptured pipeline gas leaks oil spills in colorado floods al jazeera america httpAddress","Flood",
380679477031748000,"rt usrId phones are still open for the #cofloodrelief httpAddress httpAddress","Flood",
380681922294186000,"rt usrId lefthand canyon from httpAddress #coflood httpAddress","Flood",
380699861345399000,"rt usrId colorado s oil and gas industry not prepared for floods 5k gallons of crude spill into major river httpAddress","Flood",
380700599521509000,"rt usrId want to help ? we are coordinating volunteers and donations through httpAddress thanks everyone !! #boulderflood","Flood",
380700981219967000,"rt usrId colorado s oil and gas industry not prepared for floods 5k gallons of crude spill into major river httpAddress","Flood",
380709139132867000,"rt usrId #coflood #horses colorado horsecare foodbank httpAddress horse hay bank http httpAddresshttpAddresst . cohttpAddresst3ar7up08t","Flood",
380710644887994000,"rt usrId nebraska braces for overflow from colorado flooding httpAddress","Flood",
380714377805967000,"rt usrId #copets #coflood shepherd lab mx dog found in boulder now at boulder humane society httpAddress","Flood",
380716143608361000,"rt usrId help us spread the word about #longmontoktoberfest amp ; #coflood relief ! share httpAddress","Flood",
380716831478395000,"many missing now accounted for in colorado flooding httpAddress","Flood",
380721914991620000,"colorado springs flooding hits homeless harder than most httpAddress httpAddress","Flood",
380722942587318000,"rt usrId latest DD people remain missing after devastating colorado floods officials say httpAddress","Flood",
380725664682234000,"#90sbabyfollowtrain officials DD remain unaccounted for in colorado floods ; property httpAddress httpAddress #teamfollowwack #tfb","Flood",
380728164504191000,"rt usrId httpAddress aerial images of the colorado flood destruction httpAddress #coflood","Flood",
380728730744005000,"rt usrId in the wake of colorados devastating floods 5 250 gallons of crude oil spill into major river httpAddress","Flood",
380728827216802000,"usrId many missing now accounted for in colorado flooding rescuers have reached some of the remote areas httpAddress usrId","Flood",
380731633185223000,"colorado oil and gas association to the flooding and httpAddress issues is httpAddress should be the end of fracking in co .","Flood",
380739216486842000,"rt usrId not for those with a weak stomach larimer county sheriff s flyover to survey the #coflood httpAddress httpAddress","Flood",
380748745945919000,"rt usrId rt usrId httpAddress how colorado state agencies are supporting #coflood response httpAddress via usrId","Flood",
380751463854911000,"rt usrId alert larimer county adds to number of people presumed killed in flood httpAddress #coflood","Flood",
380755918226354000,"rt usrId thank you colorado !! we raised over 1 million tonight for #cofloodrelief ! now lots of work in the days weeks amp ; mont","Flood",
380757004530508000,"colorado floods what happens to all that water ? httpAddress via usrId","Flood",
380761307882218000,"#coflood are you in #evans httpAddress and need a place to shower due to the no flush order in your city ? here s httpAddress httpAddress","Flood",
380764248088924000,"rt usrId httpAddress briefing on #coflood need to raise at least httpAddress join us here httpAddress #cogaresponds","Flood",
380767234450145000,"rt usrId cloud seeding did not cause colorado flooding #coflood #goodtoknow httpAddress","Flood",
380768358507221000,"rt usrId in #denver tonight ? swing by usrId for a #colorado flood relief fundraiser httpAddress #coflood #cra","Flood",
380770929644556000,"rt usrId why the #coflood fracking freakout is misplaced there s all kinds of bad shit in httpAddress flood water httpAddress","Flood",
380777229459808000,"rt usrId #longmont under state of emergency until httpAddress 10 . city manager can order evacuations httpAddress #longmontflood httpAddress","Flood",
380777984455475000,"rt usrId suffered damage from #coflood ? register httpAddress fema for disaster assistance httpAddress or call 1 800 621 fema plz rt","Flood",
380784292688720000,"mt usrId #colorado now tracking DD #oilgas #spills in #coflood zone #copolitics #fracking httpAddress usrId","Flood",
380792354112012000,"very helpful resource from esri colorado flooding maps and images esri disaster map httpAddress","Flood",
380794426135941000,"rt usrId #goodnews after #coflood usrId reports horses stranded in estes park now have transport and a place to httpAddress","Flood",
380794547753599000,"nebraska braces for overflow from colorado flooding httpAddress","Flood",
380796468728046000,"clf factbox floods shut oil gas operations in colorado httpAddress","Flood",
380798914007286000,"animal rescue pet shop colorado flooding help animals now httpAddress","Flood",
380805515875746000,"the likely death toll from colorado flooding caused by torrential rains has risen to at least httpAddress","Flood",
380808204420014000,"wow plowing out the mud from the bike path i use everyday #boulderflood httpAddress","Flood",
380812511974420000,"rt usrId stunning new aerial pics of #coloradoflood #fracking httpAddress citizens call for moratorium httpAddress usrId","Flood",
380819063464661000,"rt usrId a redding woman describes her granddaughter s escape from disaster in the colorado httpAddress tonight on krcr news channel 7 .","Flood",
380820032332108000,"hard to imagine 19 00 homes httpAddress #coloradoflood","Flood",
380824675451826000,"rt usrId scenes from st. vrain south of httpAddress #cowx #coflood httpAddress","Flood",
380836192993829000,"this heartbreaking video brings humanity to colorado flooding disaster httpAddress","Flood",
380851036652835000,"they said #death ! likely death toll in colorado floods rises to at least nine reuters httpAddress #follow","Flood",
380862973608088000,"colorado flooding imperils oil and gas sites causes spill httpAddress via usrId","Flood",
380864475198259000,"rt usrId here s coverage in audubon magazine of the effects on birdlife of the recent flooding in northeastern colorado httpAddress","Flood",
380866853348061000,"the disaster distress helpline 1 800 985 5990 provides crisis counseling to people affected by httpAddress #coflood httpAddress","Flood",
380872947667567000,"rt usrId volunteers began helping victims of the #coflood httpAddress we still need volunteers you can sign up here httpAddress","Flood",
380875954987356000,"bbc colorado flood death toll rises the death toll from the historic flooding that hit colorado last week httpAddress httpAddress","Flood",
380876428964671000,"colorado flood death toll rises the death toll from the historic flooding that hit colorado last week rises to seven as state httpAddress","Flood",
380876445737697000,"#teamfollowasap colorado flood death toll rises the death toll from the historic flooding that httpAddress httpAddress usrId","Flood",
380881982202602000,"rt usrId usrId colorado flood death toll rises the death toll from the historic flooding that hit httpAddress httpAddress","Flood",
380884779811754000,"rt usrId silent auction amp ; awesome support for #coflood relief ! httpAddress usrId usrId httpAddress","Flood",
380885417358524000,"rt usrId volunteers began helping victims of the #coflood httpAddress we still need volunteers sign up httpAddress","Flood",
380890362442564000,"rt usrId digitalglobe takes a close look at colorado floods httpAddress","Flood",
380902047773884000,"rt usrId mt usrId toppled oil tanks spill into colorado rivers #coflood httpAddress","Flood",
380907122881352000,"please check out opportunities to volunteer tomorrow friday in boulder and longmont httpAddress #boulderflood","Flood",
380915150770823000,"officials some #boulder roads will be closed for weeks months httpAddress #boulderflood httpAddress via usrId","Flood",
380922981523804000,"watch estes park business affected by httpAddress #cowx httpAddress","Flood",
380924868952216000,"rt usrId a message from usrId welcome to the climate that changed colorado ! httpAddress #coflood via usrId","Flood",
380958335320588000,"another person presumed dead in colorado flooding httpAddress","Flood",
380998751651131000,"the death toll from historic flooding that hit colorado has risen to seven people as the state faces DD oil spills caused by the httpAddress","Flood",
381044092051788000,"rt usrId #climate epic flooding deals colorado drought crippling blow climate central httpAddress map httpAddress","Flood",
381044117217612000,"rt usrId colorado flooding near greeley comparison view from landsat 8 . httpAddress usrId usrId usrId","Flood",
381044595389247000,"rt usrId colorado flooding near greeley comparison view from landsat 8 . httpAddress usrId usrId usrId","Flood",
381048261186191000,"rt usrId colorado flooding near greeley comparison view from landsat 8 . httpAddress usrId usrId usrId","Flood",
381050559698309000,"rt usrId touching story from a #boulderflood relief httpAddress this is what its all about httpAddress","Flood",
381052384220160000,"thinking of everyone in co rt ! usrId the first step tell us you need #glutenfree food #coflood #celiac #gf httpAddress","not informative",
381055156625764000,"httpAddress we feel your pain #flooding #rain","Flood",
381063545250939000,"volunteers clean up in longmont 9am to 5pm ! meeting twin peaks mall parking lot across from schlotskys httpAddress #coflood","Flood",
381064585429516000,"no pets left behind after colorado flooding nation amp ; world the seattle times httpAddress","Flood",
381071879336784000,"rt usrId colorado flooding near greeley comparison view from landsat 8 . httpAddress usrId usrId usrId","Flood",
381074672718074000,"proud of usrId efforts in httpAddress they re working httpAddress american humane assoc rescuing animals in aftermath of record httpAddress","Flood",
381075197010272000,"rt usrId colorado flooding near greeley comparison view from landsat 8 . httpAddress usrId usrId usrId","Flood",
381085347251495000,"colorado flood damage this image shows one of many scenes of damage from the flooding in colorado that httpAddress httpAddress","Flood",
381102510322500000,"rt usrId #longmont closed on hwy DD sb at co 52 and co 7 in #boulder #cotraffic httpAddress","Flood",
381103118512951000,"colorado colleges pick up the pieces after flooding httpAddress","Flood",
381106918556586000,"we re ready to have a good time whilst raising money to aid the #coloradoflood httpAddress join us ! httpAddress","Flood",
381110169117012000,"rt usrId mt usrId read about how the #coloradoflood affected #birds and wildlife in the httpAddress httpAddress","Flood",
381117639193424000,"help jonathan cailey amp ; the doggie depot recover from #boulderflood httpAddress via usrId","Flood",
381125650305667000,"this is httpAddress a christian commentator blames the floods in colorado httpAddress gays httpAddress religion i told you !!","Flood",
381130872209961000,"a devastating httpAddress comparison of the colorado floods captured by satellite httpAddress","Flood",
381131081908371000,"evacuee sadie and her new best friend cook enjoying the sunny #estespark day ! #copets #cofloodrelief httpAddress","Flood",
381131472003822000,"rt usrId colorado flooding environmental toll compounds the troubles httpAddress","Flood",
381132537348633000,"rt usrId the #coloradoflood has craft breweries rallying to httpAddress here is a short list from usrId httpAddress","Flood",
381133543989973000,"dont get pulled under tips for spotting a flood damaged car httpAddress #coflood #flood #insurance","Flood",
381136010253320000,"rt usrId thousands of pets including fish rescued from colorado floods as rescue teams promise no pets left behind httpAddress","Flood",
381141601231594000,"in milliken disaster relief remains busy a week after httpAddress usrId #coflood #milliken httpAddress","Flood",
381156012851347000,"rt usrId httpAddress hickenlooper announces additional 20 httpAddress httpAddress #coflood","Flood",
381169300427395000,"a couple days to rest and now back covering #coflood httpAddress headed to #larimerflood area to get latest at evacuee meeting tonight","Flood",
381176367808655000,"usrId thank you for the offer of #copets donations here in #estespark if anyone down there is coming up pls let me know #coflood","Flood",
381190473261408000,"in the recent devastating floods in boulder and denver httpAddress your friends here httpAddress","Flood",
381203785973907000,"colorado fracking site flooding september DD hd httpAddress via usrId","Flood",
381204939441066000,"hundreds of cats needing help from colorado floods ! please httpAddress httpAddress via usrId #cats #catrescue","Flood",
381210744358183000,"all evacuation shelters will be consolidated into one location the ymca in httpAddress get the details httpAddress #boulderflood","Flood",
381232391143973000,"colorado floods deluged boulder restaurants struggle back to service with bright skies and dry httpAddress httpAddress","Flood",
381234974831038000,"check out the latest article on the recent historical rainfall and flooding in httpAddress #cowx #coflood","Flood",
381236526710919000,"obama fema mysteriously grounded private drones helping to map the damage in httpAddress httpAddress #coflood","Flood",
