item_id,item,label,425
389968207831790000,Pati Cebu? Aw. #PrayForVisayas Aguy :(,not informative,
389968593686766000,"Strong quake shakes central Philippines, kills 12: MANILA, Philippines (AP) — A 7.2-magnitude earthquake colla... http://t.co/1qCmkxlWKL",Informative,
389968669201019000,Let's pray for those who are in Visayas and Mindanao. #prayforcebu #prayforbohol #prayforleyte #PrayForVisayas #prayforMindanao,not informative,
389968736293102000,RT @krungy21: #prayforbohol #prayforcebu,not informative,
389968820204364000,RT @QuoteNiDoraemon: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,not informative,
389968987959722000,“@krungy21: #prayforbohol #prayforcebu”,not informative,
389969029890585000,Terrible earthquake.... #prayforcebu #prayforbohol #prayfornegros... this is really make me feel super… http://t.co/WAeXlNqNP5,not informative,
389969310933717000,"RT @CuteLovesMsgs: Before anything else, #PrayForVisayas",not informative,
389969440961356000,RT @kwissaaaaan: Earthquake 😞😔😣😭😥😰😓😩😫😨😱😖 🙏🙏🙏⛪⛪⛪ #PrayForBohol #PrayForCebu #PrayForVisayas #PrayForMindanao #PrayForPhilippines http://t.co…,not informative,
389969503880090000,RT @jyramay: #PrayForBohol #PrayForVisayas,not informative,
389969587757785000,RT @QuoteNiDoraemon: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,not informative,
389969625493950000,RT @moreFUNinUST: #PrayForVisayas 🙏🙏🙏,not informative,
389969738748539000,“@QuoteNiDoraemon: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.”,not informative,
389969763922739000,"RT @Samledesma: Keep me safe, my God, for in You I take refuge.-- Psalm 16:1 #PrayforCebu #PrayforBohol",not informative,
389970137199034000,RT @VhongX44: #prayforbohol #prayforcebu,not informative,
389970309186478000,We can face any fear &amp; trials when we know the Lord is with us. #PrayforVisayas,not informative,
389970565038998000,RT @moreFUNinUST: #PrayForVisayas 🙏🙏🙏,not informative,
389970581786870000,RT @JuliElmoMEDICS: Stay safe over there Adiks and fellow Filipinos. #PrayForVisayas,not informative,
389971588419834000,Earthquake Strike on Cebu and Bohol at 7.2 - October 15 2013 (VIDEO) | Pinoythinking: http://t.co/j8su0TCL5t #EARTHQUAKE #cebu #bohol,Informative,
389971915600695000,RT @moreFUNinUST: #PrayForVisayas 🙏🙏🙏,not informative,
389971957527359000,Sto. Nino Cebu. #PrayForVisayas #repost http://t.co/ezFJUt8tCc,not informative,
389972062384976000,Repost! Let's all pray for our safety. #ig #igers #igersph #igerscebu #prayforcebu #prayforbohol… http://t.co/baSU6NhevG,not informative,
389972347584651000,RT @cebudailynews: All malls in #Cebu closed. Malls are assessing damage and will be open until further notice.|@iloveaileenyap,Informative,
389972444078826000,@WagAssuming: Devastation of Nueva Ecija due to typhoon santi. And now earthquake in Cebu and Bohol.  #PrayForVisayas #PrayForNuevaEcija,not informative,
389972527964893000,RT @laar_b: Magnitude 7.2 hits Visayas 110 aftershocks as of 11am 20 casualties #prayforcebu #prayforbohol 🙏🙏,Informative,
389972750246232000,RT @Samledesma: 20 dead in Visayas quake - Yahoo Philippines News http://t.co/adV8rF7hSg,Informative,
389972842529313000,RT @WagAssuming: Devastation of Nueva Ecija due to typhoon santi. And now earthquake in Cebu and Bohol.  #PrayForVisayas #PrayForNuevaEcija,not informative,
389973077406122000,RT @krungy21: #prayforbohol #prayforcebu,not informative,
389973131932086000,Officials: Death Toll Rises to 20 in 7.2-Magnitude Quake in Central Philippines: Officials: Death toll rises t... http://t.co/ei8o0bc2y4,Informative,
389973144502796000,RT @MaeAbi: #earthquake aftermath. Babies rescued from the ICU. Picture by Ann Guevarra. #PrayForVisayas http://t.co/PmLaZ6sNCa,Informative,
389973161317392000,"RT @almirateng: The news about the major, 7.2-magnitude earthquake in bohol and cebu gave me goosebumps! Lets all #PrayForVisayas",Informative,
389973366834082000,RT @WagAssuming: Devastation of Nueva Ecija due to typhoon santi. And now earthquake in Cebu and Bohol.  #PrayForVisayas #PrayForNuevaEcija,not informative,
389973521998172000,"RT @NewEarthquake: 7.2 earthquake, 2km S of Nueva Vida Sur, Philippines. Oct 15 08:12 at epicenter (10m ago, 25km Tagbilaran, depth... http…",Informative,
389973790446207000,RT @TrustJo: #PrayForBohol  http://t.co/TOQjOQThkk,not informative,
389973891096904000,Thanks god all my relatives in bohol are okay...keep safe always. #PrayForVisayas,not informative,
389974079869948000,Pray for our Dear Philippines  Luzon: Typhoons  Visayas: Earthquake   Mindanao: War,not informative,
389974692225774000,RT @grazeyoung: Aw most affected sa Tagbilaran! Tita Dolor I hope your safe :( #PrayForVisayas,not informative,
389974771930104000,@vicegandako Lets all pray for our kababayans who are affected by the earthquake. God bless us! #PrayForVisayas,not informative,
389975136796832000,RT @TwitchyTeam: Major earthquake strikes the Philippines [photos] http://t.co/mnseFgWpr2,not informative,
389975275221836000,Philippines Earthquake hits Cebu and Bohol http://t.co/c0VgB9SB3E,Informative,
389976105685238000,RT @kimpoyfeliciano: Praying for the safety our brothers and sisters in Cebu and Bohol. #earthquake #PrayForVisayas,not informative,
389976499975385000,RT @cesrondario: Please keep everyone here in your prayers! “@BBCNews: Deadly quake strikes Philippines http://t.co/wll6VPUVzM”,Informative,
389977372381819000,"Today is baraka day, so lets pray for the safety of our kababayans in Visayas. #PrayForVisayas",not informative,
389977397543465000,RT @ricogutierrez8: #PrayForBohol #PrayForCebu,not informative,
389977414316458000,"RT @mynameisgero: Loon Church, Bohol (one of the biggest and oldest churches) before and after the #Earthquake #PrayForBohol http://t.co/rt…",Informative,
389978215415968000,RT @krungy21: #prayforbohol #prayforcebu,not informative,
389978437726642000,Let's pray for Cebu and Bohol #PrayForVisayas Cebu and Bohol,not informative,
389978563543187000,I hope my relatives in Bohol and those who are affected by earthquake are okay. :/ #prayforbohol #earthquake #prayforcebu,not informative,
389978567775232000,"RT @ano_ano_ano: セブ島も被害 RT @sunstarcebu: 2 bldgs in Brgy Mambaling, #Cebu City damaged by #earthquake.  via @JKVSunStar http://t.co/aa8GNmS…",Informative,
389978756519317000,Pray for those affected on earthquake in philippines!!may godbless us!!,not informative,
389978886529765000,RT @OfficialHH_Asia: Praying for our friends in the Philippines who were affected by the 7.2 magnitude quake. The scenes on TV are heartbre…,Informative,
389979377271701000,My thoughts and prayers go out to everyone who are affected by the earthquake. Lord help them go through this! #PrayForVisayas,not informative,
389979901559730000,RT @JeffersonFaudan: Earthquake Video Caught in Bohol Philippines 7.2 Magnitude http://t.co/y1GAFKLgeT  #bohol #earthquake #philippines,Informative,
389980069336060000,RT @kimpoyfeliciano: Praying for the safety our brothers and sisters in Cebu and Bohol. #earthquake #PrayForVisayas,not informative,
389980144821363000,RT @lexnarciso: The historic churches crumble to the ground. #PrayForBohol #PrayForCebu  http://t.co/K7Ky6kqv0H,not informative,
389980199321760000,"Magnitude-7.1 earthquake hits the Philippines, 20 dead http://t.co/4rUYc56UKa",Informative,
389980266451993000,Aftershocks Continue After Strong Quake Hits Philippines http://t.co/Jv563fLTwf via PhilTimes,Informative,
389980396479189000,RT @Insultstagram: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,not informative,
389980526477455000,@Insultstagram: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,not informative,
389981310833263000,RT @CheeLedon: RT @FEUnited_85 One SINCERE PRAYER can change the whole situation. #PRAYforVISAYAS #PrayforthePhilippines 🙏💚💛,not informative,
389981386313974000,RT @Insultstagram: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,not informative,
389981394702590000,RT @moeyjan: I hope people actually do it and don't just hashtag #PrayForVisayas,not informative,
389981797368345000,RT @musaevaveronika: #PrayForBohol http://t.co/clb8crNMwv,not informative,
389982254534902000,#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.,not informative,
389983378604577000,"Death toll rises to at least 20 after 7.2-magnitude quake collapses buildings, cracks roads in Philippines: http://t.co/9TrHnqNpq9",Informative,
389983487685444000,"Certain thoughts are prayers. There are moments when, whatever the attitude of the body, the soul is on its knees.  #PrayForVisayas",not informative,
389983626093687000,"RT @AP: Death toll rises to at least 20 after 7.2-magnitude quake collapses buildings, cracks roads in Philippines: http://t.co/WvBN6Kfkon …",Informative,
389983835812680000,RT @ricogutierrez8: #PrayForBohol #PrayForCebu,not informative,
389984473317523000,#PrayForVisayas Sana ok lang kayo!1,not informative,
389984687247991000,@TheLoveStories I'm doing this again asking for your help to please #PrayForVisayas head aching aftershocks :( #PrayForMindanao,not informative,
389984813069115000,#PrayForVisayas 🙏😢🙏 http://t.co/S9R0wKt0UE,not informative,
389985169576194000,"RT @juanxi: Please spread the word. Mga kababayan sa Visayas, please use #rescuePH for information about people needing rescue. We will com…",not informative,
389985354159116000,RT @VhongX44: #prayforbohol #prayforcebu,not informative,
389985450594562000,"RT @BBCWorld: Central Philippines earthquake measuring 7.2 magnitude kills at least 20 people, reports say http://t.co/hABp7Bg2jQ",Informative,
389985643561894000,"RT @BBCWorld: Central Philippines earthquake measuring 7.2 magnitude kills at least 20 people, reports say http://t.co/hABp7Bg2jQ",Informative,
389986138481373000,RT @Insultstagram: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,not informative,
389986163642995000,RT @lenardsantos: Seriously #GetWellSoonDanielPadilla is trending more than #PrayForVisayas? What is wrong with you people?!,not informative,
389986570469528000,@Khunnie0624 Hello Khunnie 😊 Please pray for earthquake victims here in the Philippines 😁😁😁,not informative,
389986633400844000,"Major quake hits Philippines: A magnitude-7.2 earthquake struck in the southeastern Philippines on Tuesday, th... http://t.co/A6dMijPDyv",Informative,
389987484836180000,RT @imshrnmrsh: Earthquake Magnitude 7.2.. Pray for Cebu and Bohol Philippines..,Informative,
389987736523792000,RT @krungy21: #prayforbohol #prayforcebu,not informative,
389987870720553000,RT @MarifilFil2013: 16We want tina guest in ur show #TinaJittaleelaTBoom #TinaJittaleelaShowtime #prayforvisayas @vicegandako @GandangGabiV…,Informative,
389988038488502000,@jeggykwisti Ok lang daw sila safe naman. #PrayForBohol,not informative,
389988910899540000,"Pusong pinoy! Makakaahon din tayo, pilipino pa.. #PrayForVisayas #1culture1group1family1country",not informative,
389990873825423000,RT @jeanetteannel: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear #Philippines.,not informative,
389991591072387000,"@paulinexoh I heard that there was an earthquake in the philippines, is tht true?? R u okay??",not informative,
389992970977432000,#PrayforBohol #PrayforBohol #PrayforBohol #PrayforBohol #PrayforBohol #PrayforBohol,not informative,
389992983568712000,"RT @OLFUNetwork: Fatima Community is praying for Boholanos and Cebuanos. Remember, we can always rise up with God! #PrayForVisayas",not informative,
389993059070382000,16 na daw namatay sa Cebu dahil sa lindol #prayforcebu #PrayForVisayas #prayforthePhilippines,Informative,
389994321555886000,I'm glad that I got to see those churches in Bohol before they were ruined by that earthquake. #PrayForVisayas,not informative,
389994464183202000,"At least 20 dead in Philippines quake: CEBU, Philippines, Oct. 15 (UPI) --  A powerful earthquake meas... http://t.co/jPEm3u6uH3 #TSCEnt",Informative,
389994501923545000,#PrayForVisayas #PrayForVisayas #PrayForVisayas #PrayForVisayas #PrayForVisayas,not informative,
389994585784873000,"RT @MediasetTgcom24: Forte terremoto nelle #Filippine. Crollano edifici sull'isola di #Bohol, almeno venti morti e trenta feriti http://t.c…",not informative,
389994854245081000,"RT @TweetMeMaybeee: Fire, Water and now Earth. Keep safe everyone! I can see the sign. #PrayforVisayas",not informative,
389995063969087000,"X❤X i JUS HEARD ABOUT THA CEBU &amp; BOHOL EARTHQUAKE 7.2 iNTENSiTY,NEVA THOUGHT THAT WOULD HAPPEN.EVA.#Philippines #Earthquake #ChamTweets X❤X",Informative,
389995856683733000,RT @laeda27: tboom na for tina jittaleela #TinaJittaleelaTBoom #TinaJittaleelaShowtime #prayforvisayas,not informative,
389996141884228000,"RT @dost_pagasa: THUNDERSTORM ADVISORY No.6 #VPRSD  2:06PM (15OCT'13)   Expect thunderstorm over #Cebu (Talisay, Minglanilla,... http://t.c…",not informative,
389996842353582000,#PrayForVisayas. Keep safe guys. ;),not informative,
389997723161604000,RT @krungy21: #prayforbohol #prayforcebu,not informative,
389997928661545000,RT @krungy21: #prayforbohol #prayforcebu,not informative,
389998075466375000,RT @DreamForDaniel: #PrayForVisayas. God is Good. God will protect them. Keep safe everyone.,not informative,
389998104835260000,"Earthquake, Magnitude 5.0 - LEYTE, PHILIPPINES - 2013 October 15, 05:47:16 UTC http://t.co/Rl9aPVaPsp",Informative,
389998406795424000,My heart goes out to all the people who had to experience the horrible earthquake in Bohol. Let's pray for them. God Bless! #PrayForVisayas,not informative,
389998448751038000,shake it.. #TinaJittaleelaTBoom #TinaJittaleelaShowtime #prayforvisayas,not informative,
389998893355651000,RT @PatriciaTilka: #PrayForCebu #PrayForBohol #PrayForVisayas #PrayForThePhilippines 🙏🙏🙏,not informative,
389999014990467000,RT @LisaLoeb: My heart and thoughts go out to those  in the Philippines who have been affected by the terrible earthquake.,not informative,
389999547679642000,RT @DanielPSwaggies If you have time please read this :)) http://t.co/nHnxKlVKCm #GetWellSoonDanielPadilla #PrayForVisayas,not informative,
389999715426652000,Was in a deep sleep when #earthquakePH happened. Good thing it wasn't in #laguna. #PrayForVisayas,not informative,
389999971300155000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390001221211132000,"EarthQuake Update: M 4.8 - 2km NNW of Maribojoc, Philippines: Time2013-10-15 05:12:16 UTC2013-10-15 13:12:16 +... http://t.co/ULhLKlVe6w",Informative,
390001472865182000,@leighpod I hope all is well w/ you and your family. Just heard the news about the earthquake in the Philippines.,not informative,
390001510584562000,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,not informative,
390001619640652000,Deeply saddened by the quake in Visayas. My prayers goes to all our brothers in Cebu and Bohol. #PrayForVisayas #PrayForBohol #PrayForCebu,not informative,
390001707734020000,RT @TelegraphNews: 7.1-magnitude earthquake hits Philippines http://t.co/CIakWptvxC,Informative,
390001724515037000,#PrayForVisayas #PrayForBohol #PrayForCebu keep save people in there :'(,not informative,
390001871290499000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390002018095338000,Earthquake strikes tourist islands in central Philippines: A 7.2 magnitude earthquake has struck the central P... http://t.co/n7E6kqfZnj,Informative,
390002336870842000,RT @MITCheerping: #PrayForCebu #PrayForBohol #PrayForVisayas,not informative,
390002441733042000,@dreamfordaniel: #PrayForVisayas. God is Good. God will protect them. Keep safe everyone.,not informative,
390002638860739000,"My fellow kababayans, let's #PrayForVisayas",not informative,
390002794062565000,"RT @EXOLay_DB: What's happening at the world?? Earthquake at philippines, typhoon at vietnam and cyclone at india ~ aish let's pray for the…",not informative,
390003569992036000,RT @jmsarno22: Let's #PrayForVisayas guys. Prayers can do anything.  #earthquakePH,not informative,
390003620332069000,RT @cebugovph: #Cebu Coast Guard Station suspends vessels out-bound Cebu due to aftershocks every 20 to 30 minute intervals.,Informative,
390005214180557000,7.1 Earthquake in Central Phillippines - This just in. A 7.1 Earthquake has hit central Philippines. More... http://t.co/KkmcWNaQsf,Informative,
390006443094458000,RT @mthrfcknbenny: Muslim holiday saved so much lives. Keep safe everyone. #earthquakeph #PrayForVisayas,not informative,
390006497628783000,Take care Cebu and Bohol. #PrayForVisayas,not informative,
390007202276065000,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay ♡,not informative,
390007336477020000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390007458111840000,RT @ohhmygawdfila: - Cyclone Phailin in India - Typhoon Fitow in China - Typhoon Nari in Vietnam - Earth quake in Philippines  - Typhoon Wi…,not informative,
390007663649501000,"@IFreakSelena Philippines Earthquake: At Least 20 Dead: A 7.1 magnitude earthquake hits Cebu, the economic and political hu...  @deadmau5",Informative,
390009047782400000,My prayers to everyone affected by the earthquakes in Cebu. #earthquakePH #PrayForVisayas,not informative,
390009727230304000,@paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390010138263708000,RT @KNLievers: #PrayForVisayas or #PrayForDaniel ? (lol) I'm so worried!! XD - Cess,not informative,
390010402522038000,"RT @markmedina2011: Mga kakababayan sa Bohol at Cebu, ingat kayo diyan! God bless Cebu and Boho:-( #CEBU #24Oras @gmanews",not informative,
390010759054647000,"Bohol Island, Philippines Earthquake 2013 Leaves Multiple People Dead. Read more at: http://t.co/lRbuuPClP4... http://t.co/H1k2R941ED",Informative,
390011061044118000,RT @veabomed: I don't know what to say. #PrayForVisayas,not informative,
390011224609391000,RT @tprettyman: Another earthquake... damn. Sending all my love and prayers to the Philippines. Hopefully that's it &amp; no more major aftersh…,not informative,
390011576939741000,#earthquake measuring 7.2 struck islands popular with tourists in #Philippines on Tuesday http://t.co/U1quLY47bp,Informative,
390011656626913000,nag SS si earthshaker sa bohol at cebu so #PrayForVisayas,not informative,
390012466106606000,RT @YahooNews: At least 32 dead after 7.2-magnitude earthquake strikes central Philippines: http://t.co/5FlxmZ1oGY,Informative,
390012659078148000,20 dead as magnitude-7.1 earthquake hits the Philippines http://t.co/ClAqMnRhWw,Informative,
390012675826393000,RT @CBSNews: More than 30 people now confirmed dead after Philippines earthquake: http://t.co/P6B0gtLVKM,Informative,
390013107851907000,#PrayForBohol  sana okay lang ang ating mga kababayan dyan. :(,not informative,
390013892203917000,"Sana po okey lang si lola,tita at yung mga pinsan ko!! #prayForVisayas",not informative,
390013967693001000,"A 7.2-magnitude earthquake struck in southeastern Philippines, says USGS. @cnnbrk",Informative,
390014160634794000,RT @annecurtissmith: praying for their families :(“@YahooNews: At least 32 dead after 7.2magnitude earthquake strikes central Philippines h…,Informative,
390014424863371000,"#PrayForVisayas kawawa..... Lord, tulungan niyo sila please!",not informative,
390014722667336000,RT @kiervegirao: Stay Strong Visayas! #PrayForVisayas #StayStrongVisayas http://t.co/min1QC6bQM,not informative,
390015087546614000,@elmobenguan: #PrayForVisayas : Cebu and Bohol areas affected by earthquake. Sayang ang mga historical church na gumuho :( !!!!! :(((,not informative,
390015200809603000,RT @kiervegirao: Stay Strong Visayas! #PrayForVisayas #StayStrongVisayas http://t.co/min1QC6bQM,not informative,
390015913858052000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390015938998718000,Godbless people of Cebu and Bohol #prayforcebu #prayforbohol,not informative,
390017289556197000,@gwenevieleee: Let's all pray for Cebu and Bohol. #PrayForVisayas 🙏 http://t.co/fYArhDhVCK,not informative,
390019466408780000,Deadly quake hits Philippines http://t.co/ERb2CjSwzf,Informative,
390019529339703000,#PrayForThePhilippines #PrayForVisayas #PrayForBohol #PrayForCebu,not informative,
390019768394060000,RT @BreakingNews: 7.2 earthquake recorded in the Philippines' Bohol province - @usgs http://t.co/sVOzYsZR5X,Informative,
390019944554832000,Update: At least 28 killed in Philippines magnitude 7.2 earthquake - @ANCAlerts http://t.co/lPdbmPmL5x #sp4zee,Informative,
390020137505411000,iamKimPisiao:  #PrayForVisayas http://t.co/1F0rbmLFpt,not informative,
390020468863824000,RT @KathNiel_1214: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (c) http://…,Informative,
390020959580996000,Rest in peace to those who died in the Philippines earthquake. Tragic accident.,not informative,
390024138884018000,@allyvelascoooo: @shnpana: Heartbreaking photos :( #PrayForVisayas #earthquake Cebu and Bohol NOW and THEN http://t.co/hPWruldwN4 :(,not informative,
390024340206395000,"Philippines Earthquake Kills 6, Up to 7.1 Magnitude http://t.co/5hvlLZxhen",Informative,
390024923189506000,RT @jajaggernaut: Praying for the victims of the drastic quake in Cebu and Bohol. This too shall pass.. Lead them Lord 😞🙏 #PrayForVisayas,not informative,
390025367794119000,RT @ParkSiblings: [TWITTER]Dara - #prayforbohol #prayforcebu http://t.co/wamZd3k4iq,not informative,
390025900462309000,Also St.nino church (The oldest church in the Philippines) nasira dinsya pumunta din kmi dun nung sat. ang ganda panaman:((( #PrayForVisayas,Informative,
390026064061153000,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay ♡,not informative,
390026483487367000,http://t.co/2NueHoCCTN #PrayForVisayas,Informative,
390026844201706000,Lets all pray for all our kababayan in Visayas #PrayForVisayas,not informative,
390027225879171000,No class tomorrow XD #PrayForVisayas,not informative,
390027490132902000,RT @KabataanFacts: Stay Strong Cebu and Bohol. May God bless all of you. #PrayForVisayas,not informative,
390027838247563000,RT @_triciaeliz: #PrayForVisayas 🙏,not informative,
390028131836248000,"RT @MoralesForLife: Chocolate Hills, napinsala ng Magnitude 7.2 na lindol #PrayForVisayas Pray For Cebu and Bohol also in Mindanao! http://…",Informative,
390028459004547000,Waaah ! Buti na lang talaga walang nasaktan sa mga relatives namin. :/ #PrayForVisayas,not informative,
390028685480182000,"Dear God,Please Protect those people in Visayas and Mindanao we are hoping that they're safe thank you 🙏 #PrayForVisayas -Alixia 🌸",not informative,
390029943775564000,"News: Major quake shakes central Philippines, kills 20 http://t.co/HdpKFaVMg0 #jamaica #reggae",Informative,
390030325465616000,7.2 magnitude earthquake hits Philippines http://t.co/Jdvw5JYUXs,Informative,
390030765880127000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390030799413600000,#prayforBohol 🙏 “@ANCALERTS: BREAKING: Bohol declares state of calamity #earthquakePH”,Informative,
390031516660535000,It's her Golden Anniversary as a Basilica in 2015! Help restore our Beloved Sto. Niño de #Cebu Basilica. #CebuFinest http://t.co/EtXpt97ukw,not informative,
390031650878656000,@ilovejamich: Chocolate Hills in Bohol after #earthquake :( #PrayForVisayas http://t.co/8aamVmD94a OMG.,Informative,
390032766567711000,Be SRONG Cebu. Pray! and everything's gonna be alright! #prayforvisayas #PrayforCebu… http://t.co/8NOijvB2BC,not informative,
390033223738462000,Here's the complete story...  #Cebu #Bohol #VisayanEarthquake #EarthquakePH http://t.co/pG1xhfv3Cc,Informative,
390033240502718000,RT @Filchi101: mgdasal k ndi un nangyaya k p mgretweet ng #PrayForVisayas,not informative,
390033240511111000,RT @Filchi101: mgdasal k ndi un nangyaya k p mgretweet ng #PrayForVisayas,not informative,
390033508925592000,RT @itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe,not informative,
390034280694690000,LORD SAVE US #cebu #earthquake #instagrammers #instawhite #whitagram #blessedus http://t.co/YODchQ1MI5,not informative,
390034591072805000,20 dead as magnitude-7.1 earthquake hits the Philippines http://t.co/HNCoOxVP9M,Informative,
390034968551780000,RT @planetshakers: Our thoughts and prayers are with all those affected by the earthquake in the Philippines,not informative,
390035467690725000,Strong quake kills at least 20 in central Philippines: MANILA (Reuters) - A strong earthquake measuring 7.2 st... http://t.co/HvfiqPx7bD,Informative,
390035589325546000,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,not informative,
390035958432678000,Lord please keep them safe #PrayForVisayas #PrayForBoholAndCebu,not informative,
390036000346366000,RT @AngeL_LocKring: This is beyond imagination! Heart-wrenching! #PrayForVisayas #PrayForBohol #PrayForCebu http://t.co/i9jxe76IDF,not informative,
390037015388885000,RT @AyakaBernardo: Sad to hear that the Chocolate Hills collapsed in the earthquake. #PrayForVisayas #PrayForBoholAndCebu,not informative,
390037141209637000,RT @krungy21: #prayforbohol #prayforcebu,not informative,
390037543871201000,JUST A SHORT PRAYER CAN HELP. #PrayForVisayas,not informative,
390038051373584000,My goodness! Praying for everyone who are affected by the earthquake. Be safe everyone! #PrayForVisayas,not informative,
390038307230319000,Kung meron lang akon maitutulong sa mga naapaektuhan ng lindol. Hayyy. :( Sa ngayon panalangin ang pinaka mabisang tulong. #PrayForVisayas,not informative,
390038705706000000,I hope the filipinos are coping with what happened. I pray for everyone's safety~ #PrayForVisayas,not informative,
390039175438672000,RT @DjfpGIRLFRIENDS: Don't just tweet it. Do it #PrayForVisayas -N,not informative,
390039783633719000,i am giving all my prayers to the people in visayas  #PrayForVisayas,not informative,
390039976546533000,@paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today. THANK YOU!!!,not informative,
390040760877187000,"RT @honeydewluke: filipino or no, pls #PrayForVisayas :)",not informative,
390040807043903000,RT @bumequip: Our hearts and prayers to all those affected by the #earthquake #PrayForVisayas,not informative,
390041138368750000,"@ashraldiloilo @ellaineYeah @aj_labz @fififaithsg @POTatoooCHIN ok man nang fem, sunod-sunod na aftershock keep safe,#PrayForVisayas",not informative,
390042560262992000,RT @akosibob_ong: #PrayForBohol #PrayForVisayas #PrayForCebu 🙏 http://t.co/Q3xjzWUgNB,not informative,
390042962899788000,RT @KourtneyK_PHL: these aftershocks are so scary! #prayforphilippines #prayforcebu #PrayForBohol #lordpleasebewithus,not informative,
390043055182467000,"Orange earthquake alert (Magnitude 5.9M, Depth:20.15km) in Philippines 15/10/2013 08:42 UTC, 6700945 people wi... http://t.co/r1w7rVS184",Informative,
390043139073122000,RT @MailOnline: At least 20 killed after magnitude 7.2 earthquake hits the Philippines http://t.co/TBhKuwPzuY,Informative,
390044435104281000,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,not informative,
390045408174412000,RT @migzhaleco: #PrayForVisayas #PrayForThePhilippines We'll all get through this. Sunod sunod naman :(,not informative,
390045559177769000,Hindi pa rin humihinto ang mga aftershocks dito. #PHearthquake #PrayForVisayas,Informative,
390045806650069000,Philippines Earthquake: At Least 20 Dead - Yahoo News UK http://t.co/EHUWxjb6an via @YahooNewsUK,Informative,
390045848597320000,RT @KabataanFacts: Stay Strong Cebu and Bohol. May God bless all of you. #PrayForVisayas,not informative,
390046028956578000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390046200897872000,The churches must have collapsed to save us from harm. Sto.Nino thank you for keeping us safe. Let us continue to pray. #prayforvisayas,not informative,
390046452573307000,7.4 Magnitude Earthquake Topples Down Historic Buildings and Churches in Philippines  The 7.4 magnitude quake... http://t.co/9IQfntSkDS,Informative,
390047203328135000,yung nangyari sa Visayas is really a heartbreaking :(( #PrayForVisayas,not informative,
390048046404219000,"RT @HKOQEME: Earthquake: 2013-10-15 08:13HKT M7.0 [9.6N,124.2E] in Mindanao, Philippines http://t.co/U30CuN9DHs",Informative,
390048075772735000,RT @mirary_faye: Bohol Earthquake Destroys Century-Old Churches :( http://t.co/opmHmAqtEg #PrayForVisayas,Informative,
390048633623568000,"guys if you read this please #PrayForVisayas it's going to be a long night aftershocks keep on coming, and getting stronger :((",not informative,
390049006883447000,RT @Lombardo_Music: Let's all pray right now for those in the Philippines who have been affected by the earthquake. #philippinesearthquake …,not informative,
390049396978491000,I may not be a catholic pero sayang ung mga churches na nasira #PrayForBohol,not informative,
390049707344413000,RT @Xianatics_Ako: Our prayers go out to the people in Visayas.  We will get through this. #PrayForVisayas,not informative,
390051586392596000,RT @annecurtismitth: Let's pray for the safety of the people in Visayas and Mindanao... #PrayForVisayas #PrayForBOHOLandCEBU,not informative,
390051846452023000,@LandoDevanadera @waaafwaf #PrayforVisayas Ambot a. Mapa-bench lang ko buas. :P,not informative,
390051909370778000,"RT @SiSenyora: DEAR EARTHQUAKE, MY GOD IS BIGGER THAN YOU #PrayForVisayas",not informative,
390051909371167000,3 after shock! kaloka... scary! #PrayForVisayas #earthquakePH,not informative,
