item_id,item,label,,,,,,
'575757292370440193',Emergency help for #Vanuatu following #CyclonePam http://t.co/vWqm9a1v7b via @PFIntl #relief #reconstruction,Informative,,,,,,
'575757332405166080',"RT @cnnbrk: Red Cross: ""Unbelievable destruction"" in Port Vila, Vanuatu, from Tropical Cyclone Pam. http://t.co/O6X3DwyU8p http://t.co/MrId‰Û_",Informative,,,,,,
'575757409089519616',.@VeganAri @katastraphe007 @MikkoAlanne @Jtillathekilla2 @FrankRadioIO in honor of sam: 1) pam anderson 2) broadway 3) poker! ‡_Ê4 ‡_Ê4 ‡_Ê4,not informative,,,,,,
'575757409114681344',RT @wunderground: Look at this intimidating image of Category 5 #Pam as it tracks toward the southern #Vanuatu Islands. http://t.co/Zlncyg7‰Û_,Informative,,,,,,
'575757409118896128',"World Run, Build, Stay: How Islanders Survived Vanuatu‰Ûªs Cyclone: TANNA ISLAND, Vanuatu‰ÛÓWhen her roof started‰Û_ http://t.co/SB0IQbWtjm",Informative,,,,,,
'575757453452668928',2-40 hidden cyclone 1 pt ew 11-1 hills Vcbet bet365 betway 10-1 tote/Fred others 4-40 Grand Vision 16-1 Vcbet 14-1 coral (5 places) general,Informative,,,,,,
'575757484104663040',"Thinking of u all in #vanuatu; specially families with young children, pregnant mothers and the elderly. V. Proud #NZ's first on the scene.",Informative,,,,,,
'575757486734495744',RT @bbcweather: #Cyclone #Pam is in top 5 most intense tropical storms recorded on Earth. http://t.co/48VSYlXFbk Jo http://t.co/qCifhwEl6x,Informative,,,,,,
'575757526819471362',Cyclone Pam: Why Japan is a leader in disaster relief (+video) - Christian Science Monitor http://t.co/350GtPxble,Informative,,,,,,
'575757615600373760',WL Toys V262 Cyclone UFO 4 Channel 6 Axis Gyro Quadcopter 2.4Ghz Ready to Fly (Green) http://t.co/v7KbTZVbNK,not informative,,,,,,
'575757701046665216',"@VampireBarbie99 *looks at her and laughs* I think everybody knows that Pam. After all, you are lazy, but loyal. *winks at her and sticks~",not informative,,,,,,
'575757844928036865',RT @billmckibben: The cyclone pounding Vanuatu is so huge it caused flooding 700 miles away on Tuvalu. http://t.co/ojqGOFwlAx @350Pacific,Informative,,,,,,
'575757898409775104',Vanuatu comms still down! Hope everyone is ok,Informative,,,,,,
'575757977799430144',OxfamInVanuatu: you can help Vanuatu recover from devastating #CyclonePam How? Please visit http://t.co/yDolsUmpXt now. Thanks!,Informative,,,,,,
'575757998296977408',"RT @luke_ablett: Here's another great organisation to donate to, partnering with my old host organisation, Live and Learn #CyclonePam https‰Û_",Informative,,,,,,
'575758083584032768',"@RyanMaue ""rising risks from extreme weather and climate change"" Vanuatu faces sea level rise - new. Cyclones - not. http://t.co/amvEiFoigC",Informative,,,,,,
'575758083848323072',RT @JacqueeSpeight: ‰ÛÏ@350: Beginning to see extent of damage in Vanuatu from mega-storm Cyclone Pam. @350Pacific #TCPam http://t.co/JZtJEC1‰Û_,Informative,,,,,,
'575758139225698304',"RT @TR_Foundation: .@Federation says #CyclonePam survivors in #Vanuatu need urgent help, launches $3.2 mln appeal http://t.co/PKzRgAFyhO ht‰Û_",Informative,,,,,,
'575758159261794304',"RT @AFP: #BREAKING Vanuatu cyclone has damaged up to 90% of capital's houses, Oxfam says",Informative,,,,,,
'575758166211715072',RT @AdventistIAD: 4 Adventist Churches destroyed in Vanuatu cyclone. http://t.co/oi3RRTgswn,Informative,,,,,,
'575758203683663872',Early footage of Cyclone Pam hitting NZ: https://t.co/RBxjB2aPq9,Informative,,,,,,
'575758319576612864',Episode 2 of The Story of DART Vanuatu. Get an insight into the initial steps of an assessment. http://t.co/JmvmfF0kW7 #CyclonePam #Vanuatu,not informative,,,,,,
'575758398895046656',RT @adoptitil: Pam N @BCBS IL case study - Their adoption of IT best practice was really all about organizational change. #cobitconf #itsm ‰Û_,not informative,,,,,,
'575758469149499392',"U.N. targets shelter, water in $29.9 million appeal for cyclone-hit Vanuatu: LONDON (Thomson Reuters Foundatio... http://t.co/4oXwixRb8B",Informative,,,,,,
'575758481317302272',RT @EaccNet: Vanuatu: Cyclone Pam One Of Worst In Pacific History | Humanitarian News http://t.co/NV79qgeG1z,Informative,,,,,,
'575758558211403776',How Australia is helping Vanuatu - The Australian http://t.co/4JXK1uFTRn #Aust,Informative,,,,,,
'575758586401419264',Tropical cyclone batters Vanuatu, dozens feared dead  http://t.co/nPIfP8NX5m,Informative,,,,,
'575758727694827520',Mcm best je rumah RT @LukeShaw3: Finished training for the day. Back home chilling watching footballs greatest #Pele http://t.co/BoEYnKxfwp,not informative,,,,,,
'575758789493706752',Evacuated Goulburn Island needs own cyclone shelter: NT Chief Minister http://t.co/lsxJkZ30s9,Informative,,,,,,
'575758803699900416',Last #Carnarvon #Bananas Salvaged After #Cyclone #Olwyn Packed And Sent To #Perth: http://t.co/ggxCC42Q6G #CycloneOlwyn #TCOlwyn #PerthNews,Informative,,,,,,
'575758879327416321',RT @ange_anderson: Cyclone Nathan is set to make landfall in Far North Queensland on Friday as a category 3. Right now 550kms NE of Cairns,Informative,,,,,,
'575758916732215297',RT @UNICEF: #WaterIs starting to flow in #Vanuatu - Hilson from @UnicefAsiaPac tests water from newly restored supply system http://t.co/tJ‰Û_,Informative,,,,,,
'575759006590988289',"Tropical Cyclone Pam Pounds South Pacific Islands, Dozens Feared Dead http://t.co/tUDcyZojd6",Informative,,,,,,
'575759060743684096',ADRA Vanuatu is ready &amp, on standby as we monitor the category 5 #CyclonePam currently battering #Vanuatu. Updates to come. #ADRAresponds,Informative,,,,,
'575759118415175680',"OMG PAM IS PREGNANT, YES",not informative,,,,,,
'575759140989104128',Cyclone Pam lashes Vanuatu. Worst storm in living memory. http://t.co/zevvTS4uFv via @theage,Informative,,,,,,
'575759169556381696',"24 killed &amp; 3,300 displaced after Cyclone Pam struck #Vanuatu, UN says http://t.co/XSQfo0c1hj http://t.co/LyGvqVZAhQ",Informative,,,,,,
'575759180100825089',"RT @CARE: ‰ÛÏWe woke up today to complete and total devastation,"" says @CARE in #Vanuatu. http://t.co/7Tt0bv2IQn #CyclonePam, #TCPam",Informative,,,,,,
'575759350830075904',"#wearethepeople Tropical Cyclone Pam strengthens into Category 5 storm, slams Vanuatu capital - CNN http://t.co/PhY5Ld1YIr",Informative,,,,,,
'575759407193022464',RT @cura_alsaban: #retweet: RT AJENews: At least 8 confirmed dead after Category 5 cyclone hits Vanuatu, Death toll could rise ‰Û_ http://t.c‰Û_,Informative,,,,,
'575759442479747072',Red Cross #CyclonePam appeal for #Vanuatu: http://t.co/u1v710vTu3,Informative,,,,,,
'575759445042528257',Aid agencies to begin helicopter flights to cyclone-stricken Vanuatu http://t.co/OnGRpLmsqa,Informative,,,,,,
'575759454085496832',"RT @unicefusa: ""Unbelievable destruction"" reported as #CyclonePam hits #Vanuatu. How UNICEF is taking action &amp; how you can help: http://t.c‰Û_",Informative,,,,,,
'575759537149382656',RT @TheUsNewz: Massive cyclone wallops tiny Pacific archipelago #Portland http://t.co/nlQZYQauEg,Informative,,,,,,
'575759581663526912',RT @TheBodyShopUK: @PamThornes Aww such a lovely tweet! We're so thrilled you were happy with the service Pam ^SB,not informative,,,,,,
'575759640236965888',RT @lomagss: The montage of Pam and Jim's relationship over the years... C R Y I N G,not informative,,,,,,
'575759645983158272',"RT @ncbn: Houses for Cyclone-hit people of Visakhapatnam, Vizianagaram and Srikakulam will be completed before October 12th.",Informative,,,,,,
'575759656485658624',RT @smnaustralia: VANUATU #Socialmedia reveals the scale of devastation left in #CyclonePam's wake!...http://t.co/qQfZed6tiC #auspol http:/‰Û_,Informative,,,,,,
'575759657559572480',RT @STForeignDesk: Dozens feared dead as #CyclonePam pounds Pacific island of #Vanuatu http://t.co/fMV9oPjdoe http://t.co/ctrXW4VXi6,Informative,,,,,,
'575759711716405249',Cyclone Pam cleanup gets underway in Vanuatu ‰ÛÒ in pictures: Emergency aid is beginning to flow into the Pacifi... http://t.co/xJ21WpMtle,Informative,,,,,,
'575759736475271168',@Lilly_M_Pinto I dnt think we have a military presence in #Vanuatu,Informative,,,,,,
'575759749108535296',"How to help those in Vanuatu: Just as meteorologists feared, Tropical Cyclone Pam has pummeled the island nati... http://t.co/h6CtsDDiFU",Informative,,,,,,
'575759847079157761',Latest images from #Vanuatu shows widespread devastation after #CyclonePam hits the island https://t.co/JFlohLb1Zx,Informative,,,,,,
'575759876137304064',"I might just take the boys to the school pool today......Poo, Pam put pools out of action | http://t.co/vx5DO0uMGA",not informative,,,,,,
'575759905694466048',"Eruptions, quakes, cyclones: Vanuatu man survives them all: EFATE, Vanuatu     (AP) -- Volcanic eruptions, lan... http://t.co/LEujbqArWW",Informative,,,,,,
'575759986908786688',@NotDrLatimer dinner with pam's family,not informative,,,,,,
'575760034929377280',@pammcf6 thank you pam ily,not informative,,,,,,
'575760057138221056',RT @SputnikInt: #UN Humanitarian Office Sends Assessment Team to Cyclone-Hit #Vanuatu http://t.co/lLWZJCLu7y http://t.co/mGMAaIvH9q,Informative,,,,,,
'575760087031095296',RT @johnspatricc: åÈ http://t.co/s0P3CC8QUR Cyclone Pam #CyclonePam Watching out for Cyclone Pam åÈ UPDATE åÈ New South Wales AUS Newcast‰Û_ htt‰Û_,Informative,,,,,,
'575760134380650496',"#FF @ConvoyofHope 80,000 pounds of food, water and supplies headed to #Vanuatu #TCPam #ReliefVU #hmrd",Informative,,,,,,
'575760307307479040',#2: Pampers Swaddlers Diapers Size 3 Economy Pack Plus 162 Count: Pampers Swaddlers Diapers Size 3 Economy Pack Plus 162 Count by Pam...,not informative,,,,,,
'575760307320049664',I think I want to make a Tshirt that says - I survived Cyclone Pam. Let's sell it and send money to help the people of Vanuatu.,Informative,,,,,,
'575760307324252161',RT @JustineGreening: 3 more @DFID_UK experts deploying to assess needs in #Vanuatu. å£500k now allocated to @federation #CyclonePam appeal h‰Û_,Informative,,,,,,
'575760336420257792',I JUST RAN UP A GIANT HILL IN THE RAIN RIGHT BEFORE A CYCLONE SEARCHING FOR HUSKIES I AM NOT OKAY,not informative,,,,,,
'575760340815736832',@pamelaaobrien morning Pam spring not yet here but soon http://t.co/UrjTo7uUqQ,Informative,,,,,,
'575760387045359618',"Organo Gold  Tropical Cyclone Pam becomes Category 5 storm, menaces Vanuatu - CNN‰Û_ http://t.co/h5t3Mo5LFg &gt;&gt; http://t.co/YWcnLq0JJD",Informative,,,,,,
'575760392162537472',RT @5SOSDaily_Posts: Tagged by @_awakeinadream_ ‡_ÊA #vote5sos #KCA  1. Pam  2. Calum  3. Philippines  4. Summer  5. ‡_Á9 http://t.co/UC7ZYsii2U,not informative,,,,,,
'575760405835816960',@ShowTime_McKay thank you for bringing a new dimension to our team.  Pure heart and energy.  Dont question yourself-cyclone nation doesnt.,Informative,,,,,,
'575760469497085952',RT @wxtrackercody: The sun is up over #Pam as the eye moves directly over the island of Tanna: http://t.co/Yug4zyqsgS,Informative,,,,,,
'575760571276136449',"Cyclone Tim - Update 2 (March 15, 2013) http://t.co/AWLPe4kyBB",Informative,,,,,,
'575760574488797185',Cyclone Pam: Aid Flies out to Help Survivors of One of South #BathAndNorthEastSomerset http://t.co/b63EjGyABE,Informative,,,,,,
'575760578175627265',"Up to 96% #Vanuatu crops destroyed, leaving people w/ no alternative food stocks. Flash Appeal #TCPam @UNOCHA_ROP http://t.co/uqjDDPddIH",Informative,,,,,,
'575760581728272384',RT @NASA_EO: You can track #Cyclone #Pam's movement with the Worldview browser. http://t.co/uk6BANV8Ec http://t.co/axFBRXhOMm,Informative,,,,,,
'575760609402228736',Lana Takau from Vanuatu is completing a PhD in Linguistics @Uni_Newcastle about the endangered Nese language #WithVanuatu @jillemberson,not informative,,,,,,
'575760616805134336',RT @CBContheisland: BREAKING | Victoria's Michael Beaudoin is safe in #Vanuatu. The 18-year-old was volunteering with a teaching program. #‰Û_,Informative,,,,,,
'575760648396632064',@V4NU4TU Click http://t.co/TklaHDy7NN: #PAM(260kph) exits #VANAUTU isles-Squalls to effect #MARE #LIFOU #NEWCALEDONIA http://t.co/BXBNo78TyJ,Informative,,,,,,
'575760671574372354',RT @PatrickMeier: Calling All #DigitalJedis: Support UN Disaster Assessments for #CyclonePam! Simple as a click! Go to http://t.co/j17M2wzy‰Û_,Informative,,,,,,
'575760676041330689',Aid workers say 8 people confirmed dead in Vanuatu cyclone http://t.co/FLxdn2dhDp (AP) #news,Informative,,,,,,
'575760733482401792',Mass vaccinations in Vanuatu in cyclone aftermath ‰ÛÒ The Hindu http://t.co/XbPMf7sjnW http://t.co/BDEl3HYjVO,Informative,,,,,,
'575760832878923776',RT @natashamitchell: More options for donating to #Vanuatu after #cyclonepam #tcpam  http://t.co/LSUpC0HfHP Help communities rebuild their ‰Û_,Informative,,,,,,
'575760859093323776',Bishop to visit cyclone-devastated Vanuatu: Foreign Minister Julie Bishop flies to Vanuatu today to assess the... http://t.co/EYPNyp1Zw6,Informative,,,,,,
'575760882199736320',Earthquake in Vanuatu. Very not needed right now for them!,Informative,,,,,,
'575760903708143617',RT @PatsKarvelas: Last plug:  ABC Red Cross Cyclone Pam Vanuatu Appeal. To Donate go to: http://t.co/NkxfLa4v0D OR http://t.co/AmorGVjbUL c‰Û_,Informative,,,,,,
'575760932476821504',RT @nzherald: More than 40 people have been evacuated in Gisborne district this morning. #CyclonePam live updates: http://t.co/UTSnVZkX51,Informative,,,,,,
'575761013133340673',RT @SamaritansPurse: #CyclonePam brought complete devastation to #Vanuatu. See how we're helping: http://t.co/cOTyddlDpn http://t.co/cPq9N9‰Û_,Informative,,,,,,
'575761019684974592',Vanuatu conditions &amp,#039,more difficult&amp,#039, than Philippines typhoon http://t.co/Wsei6rcWF0  #trending #Startups #News #Kendrick #Tech,Informative,,
'575761095622803458',"@BauervanStraten  Who would win a battle, Pam or Mal? #AskKristin ‡_ÊD",not informative,,,,,,
'575761186102235137',Vanuatu residents remain in shelters after massive cyclone - http://t.co/QnVFwIF4Sg,Informative,,,,,,
'575761213969162242',RT @chinmaykrvd: Center told AP government it is going to release another 1000 crores 4 HudHud cyclone.Till now Center has promised 4000 cr‰Û_,Informative,,,,,,
'575761297649721344',Thanks Pam for giving me the best advice ever.,not informative,,,,,,
'575761338082926594',Cyclone Pam: Vanuatu residents collect corpses in wake of monster storm http://t.co/MLMbDpp3pR,Informative,,,,,,
'575761366839001088',Fears for food supplies in Vanuatu as capital cleans up http://t.co/AKiyufRVvt,Informative,,,,,,
'575761400808656896',RT @UNOCHA: #TCPam - 1 of strongest storms in Sth Pacific in years - left trail of destruction in #Vanuatu (Photos:@UNICEF) http://t.co/qs1‰Û_,Informative,,,,,,
'575761425760587776',"RT @Meteovargas: #Sismo M 5.0 - 119km NE of We, New Caledonia http://t.co/rVVw6aSJrM #USGS",Informative,,,,,,
'575761440704856065',North Philly's Jesse Hart &amp, dad Cyclone train in @nliberties for a middleweight title shot: http://t.co/gJuPy5GaMC,not informative,,,,,
'575761546627825665',GoogleTrend 1:UFC 2:BristolPalin 3:MichiganStateBasketball 4:Pi 5:Cinderella2015 6:FridayThe13th 7:Vanuatu http://t.co/QcUxLApFvF,not informative,,,,,,
'575761570732580865',Monster storm rips vulnerable Vanuatu: Pam is the strongest storm to make landfall in the Pacific typhoon regi... http://t.co/SeFAZbNEW1,Informative,,,,,,
'575761609425088512',http://t.co/HUv2vGQd3d-top stories What Vanuatu looks like now http://t.co/uJcmu7DK43,Informative,,,,,,
'575761643717570562',"RT @NBCNews: Deaths, devastation as Cyclone Pam smashes Pacific islands http://t.co/Z7RARSD5JN http://t.co/NPmv0a0CU2",Informative,,,,,,
'575761739544936448',RT @RT_com: Over half of Vanuatu‰Ûªs population affected by Cyclone Pam ‰ÛÒ UN http://t.co/ujxnClSUCx http://t.co/gLB5h5hqI8,Informative,,,,,,
'575762158551613440',"RT @unisdr: Vanuatu in state of emergency, Tuvalu says 45% of population displaced by #CyclonePam #WCDRR http://t.co/kPTMBvs2KM http://t.co‰Û_",Informative,,,,,,
'575762208371539968','Spaces of Aid' has sadly become more topical with #humanitarianaid dispatched to South Pacific after #CyclonePam http://t.co/MDPUXTjzVg,Informative,,,,,,
'575762251929419777',"#Utah #¯¤ôã¯¬¯_¯±ô_ô  Vanuatu slams lack of aid coordination, says food running out http://t.co/XpJPyVNvrq #new_mexico #Bahrain",Informative,,,,,,
'575762395211104259',Breaking news: Vanuatu devastated by Cyclone Pam death toll rising: Source: http://t.co/al7VkBvomh‰Û_ http://t.co/xk20pAobTH,Informative,,,,,,
'575762440102809600',"""@WFPGovts:#Vanuatu:@WFP helps govt-led response relief &amp; food assistance with support from #Australia,#UAE &amp; @USAID http://t.co/ofLPEJugzB""",Informative,,,,,,
'575762443743399936',Death toll after Super Cyclone Pam expected to rise http://t.co/KDN2u6wzYv,Informative,,,,,,
'575762556222050304',Where is Tropical Cyclone Pam headed next?: CNN meteorologist Derek Van Dam shows the path and destruction of ... http://t.co/i4BUuOcSsR,Informative,,,,,,
'575762698123632641',RT @foxylabuck: Take care NZ. The view of #CyclonePam from space as the storm heads for #NZ http://t.co/yJHWvDVjTY‰Û,Informative,,,,,,
'575762709439885312',RT @HumanityRoad: #Vanuatu Big hugs to @CAREAustralia for helping 195 ppl including 3 #DAFN into evac centers  http://t.co/kyON8TKr8v #TCPa‰Û_,Informative,,,,,,
'575762752955809792',Swedish national among those killed in storm-ravaged Vanuatu http://t.co/eBtVs4Fo5m,Informative,,,,,,
'575762802171756544',"RT @savechildrenaus: Thanks to @Aus_AirForce, these supplies are in the air with the @savechildrenaus team, en route to #Vanuatu #TCPam htt‰Û_",Informative,,,,,,
'575762805892124672',I am.m not okay and britt and pam left me,not informative,,,,,,
'575762834379902976',RT @ABC: Death toll rises in Pacific cyclone http://t.co/k3qIY5Wa4h,Informative,,,,,,
'575762964701122561',"RT @OxfamIreland: ""People of #Vanuatu are going to need a lot of help,"" says @jimclarken http://t.co/jVX7o0rOJV via @Independent_ie",Informative,,,,,,
'575762996955209728',Vanuatu cyclone survivors grow desperate for supplies:  http://t.co/b44I6F33eq,Informative,,,,,,
'575763006572863488',Vanuatu: Vanuatu: Tropical Cyclone Pam Situation Report No. 9 (as of 23 March 2015) http://t.co/jnaynGLsty,Informative,,,,,,
'575763182557466624',Motorcycle Outdoor Starage Cover for Buell Lighting Firebolt Blast Cyclone http://t.co/q2qc2qBahl http://t.co/XftKgcvW0V,not informative,,,,,,
'575763208352370689',JIM WAS ABOUT TO FUCKING TELL PAM AND HER FAT SLOB FIANCÌä COCK BLOCKED HIM HAHAHAHHAA,not informative,,,,,,
'575763266611343360',"Deadly Cyclone Pam Leaves Vanuatu, Targets New Zealand: At least eight people are dead in the wake of powerful... http://t.co/vqaPPw4JnO",Informative,,,,,,
'575763314002755585',"Whoah, calm down Pam.. Do you want to talk about it? @pamsandiego http://t.co/SU3lUk7wLX",not informative,,,,,,
'575763419887988737',Port-A-Cool Vinyl Cover for Cyclone 2000 (PAC-CVR-C2) http://t.co/DXzSvAbIOF http://t.co/jIU02nVtr1,not informative,,,,,,
'575763432420454400',RT @dannews: RT @MetService: Satellite image from this morning showing where #TCPam was still expected to track east of NZ. ^EL http://t.co‰Û_,Informative,,,,,,
'575763467090579457',"ELDDIS CYCLONE XL CARAVAN, READY TO GO or spares/repair - Full read by eBay http://t.co/m2Meo8jC9O http://t.co/qMZeTjSfrz",not informative,,,,,,
'575763521939472384',1st college visit. I'm wondering when you grew up. In my ‰_•üyou were always a cyclone AND you marry Cy ‡_öD‡_à0 #momdreams,not informative,,,,,,
'575763588062687232',#Entertainment #Buzz new- September 1997 #Playboy - Pam Anderson &amp, Jenny McCarthy factory Sealed http://t.co/Ymsccpm9xi #Buy #Discount,not informative,,,,,
'575763702202269696',Cyclone Pam may be 'one of the worst in Pacific history': UNICEF http://t.co/ji8sP5bn99,Informative,,,,,,
'575763943748202497',"RT @TheOfficePosts: ""Pam ... keep a log of everything Michael does hour by hour so that we can analyze it at corporate."" - Jan Levinson htt‰Û_",not informative,,,,,,
'575763984629899265',RT @CARE: An aerial photo by @thomasmperry showing homes in #Vanuatu flattened by #CyclonePam. http://t.co/V1B0E3Nprp,Informative,,,,,,
'575764102297096193',"""@unicefaustralia:Lifeline health services for children have broken down in #CyclonePam Please help UNICEF deploy emergency clinics #Vanuatu",Informative,,,,,,
'575764133032800257',World Briefing: Vanuatu: Cyclone Toll Rises: International aid agencies were preparing to begin emergency heli... http://t.co/mPjNpYooIH,Informative,,,,,,
'575764214414880768',RT @GaiLuronNicky: @matthewturnerAU @jeremy_carrigan @MatthewStuart @papuzzo200 @godschild777201 @charles_oster #prayforqueensland Cyclone ‰Û_,Informative,,,,,,
'575764395071905792',Lola is on cyclone watch! #bringthatrain! https://t.co/xXMRVSvXNV,Informative,,,,,,
'575764410230140929',Israel Sends Aid to Cyclone-Ravaged #Vanuatu http://t.co/8yC6oNVrsa #CyclonePam,Informative,,,,,,
'575764440701739008',RT @HuffingtonPost: 'Monster' cyclone leaves trail of devastation in Vanuatu http://t.co/659XD3d52A,Informative,,,,,,
'575764452265480192',Power's cut. Pam is making a dramatic entrance.,not informative,,,,,,
'575764527813300225',RT @IASTATEAD: Thank you Cyclones!  I am so glad I got to see it.   I love being a Cyclone!,not informative,,,,,,
'575764533328773121',I love science fiction. - Pam Grier,not informative,,,,,,
'575764551146188801',"VIDEO: Vanuatu cyclone clean up begins: A clean up operation has begun in Vanuatu in the wake of Cyclone Pam, ... http://t.co/rz55NzQm4K",Informative,,,,,,
'575764672642703361',#Aid #Agencies To Begin #Helicopter #Flights To Cyclone-Stricken #Vanuatu: By Stephen Coates‰Û_ http://t.co/5tb2Y53MHo,Informative,,,,,,
'575764689239416833',#4: PeleusTechå¨ Cyclone Boys FeiChang 2x2x2 Puzzle Speed Cube (50mm) - Colorful: PeleusTechå¨ Cyclone Boys FeiC... http://t.co/6SEDB9VYgb,Informative,,,,,,
'575764707857993728',RT @johnspatricc: åÈ http://t.co/Bv1XJBFGzQ Content islands of Vanuatu now in need #Vanuatu  409,Informative,,,,,,
'575764722269683712',Rick Foxx gon be fine forever.. kinda like Pam Grier,not informative,,,,,,
'575764724152844288',RT @UNOCHA_ROP: #Tuvalu: Around 90 families displaced following sea flooding of Central Islands due to #TCPam. #OCHA update: http://t.co/9N‰Û_,Informative,,,,,,
'575764787377758208',Deadly cyclone strikes Pacific island nation and UMBC suspends LAX players. Details on #WJZ @cbsbaltimore,Informative,,,,,,
'575764862334279680',Our thoughts are w/ the people of #Vanuatu as they start to rebuild after #CyclonePam. http://t.co/Ojy9vENQLE http://t.co/pbTkxUUy8N,Informative,,,,,,
'575765018060451841',RT @UNDP: BLOG: our @shoko_takemoto on walking streets of #Vanuatu before &amp, after #TCPam: http://t.co/vf3Qb02Xhn @UNDP_Pacific http://t.co/‰Û_,Informative,,,,,
'575765057134551040',"RT @SaveChildrenCan: ""We can still feed our children now thanks to the food #SaveTheChildren brought."" -Silvie in #Vanuatu  http://t.co/dY0‰Û_",Informative,,,,,,
'575765126726443008',"RT @Cann_Pty_Ltd: #business ‰ÛÜGEMCO sees ore spill during cyclone, EPA says #natashacann #mining http://t.co/xXaFI3Fe1X",Informative,,,,,,
'575765131994468352',Vanuatu President Calls For Help After 'Monster' Cyclone http://t.co/MMKIjhO0lS @npr #news,Informative,,,,,,
'575765162772295680',Jack Downing will wear #19. Garrick Perry will wear #16. Both expected to make their Cyclone debuts tonight.,not informative,,,,,,
'575765219823104000',"RT @hendo_kent: TV, TV, TV Wings, Live bracket updates, and cyclone basketball #MarchMadness is finally here #gostate http://t.co/ysFyE0BVsq",not informative,,,,,,
'575765229713424384',"#tropicalcyclone, #NewZealand: 1200Z 15 Mar 15 JTWC ATCF track, Tropical Cyclone 17P (Pam). http://t.co/D79lafD9jH #Pam #11F #17P",Informative,,,,,,
'575765262961672192',#Cyclone #Vanuatu ‰ÛÒ Cyclone devastates Pacific island nation of Vanuatu ‰ÛÒ Winds of up to 340‰Û_ http://t.co/Bqer4RIRC4 #News #Science,Informative,,,,,,
'575765290681823232',Joints! #disco #superbreak #brazil #pele https://t.co/kjPAJuxPeb,not informative,,,,,,
'575765297803706368',HLN:  Pam Grier on being with Richard Pryor https://t.co/UVHPolyXJZ,not informative,,,,,,
'575765428212989952',Great Barrier Reef reserves protected fish from cyclone http://t.co/SbezCDrvWy,Informative,,,,,,
'575765488631939072',RT @USEmbassySuva: The United States Stands with Kiribati after Typhoon Pam: http://t.co/nR6dIIRBnv http://t.co/mIgHFS62ZJ,not informative,,,,,,
'575765553677099009',RT @nia_peeples: best part of Pam fields? She love her daughter! @lovaticshay #WhereAreTheyNow @OWNTV #pll,not informative,,,,,,
'575765580940210177',"@LelakiMelayu7 Half of Vanuatu‰Ûªs population affected by Cyclone Pam: UN: Port Vila, Vanua... http://t.co/SJpgxSQ4wj #PrayForMH370 #JDT01",Informative,,,,,,
'575765583171489792',&amp,#xbb, Cyclone Pam #CyclonePam Cyclone Pam cuts path through Vanuatu &amp,#xbb, UPDATE &amp,#xbb‰Û_ http://t.co/YCL6UsdXjV,Informative,
'575765588078911489',#BreakingNews Cyclone Pam: Vanuatu children face starvation: Cyclone Pam has left the entire population of one...  http://t.co/5R6SkO93mn,Informative,,,,,,
'575765732664938496',"VANUATU'S president has described cyclone as a ""monster"" and says climate change is partly to blame for devastation http://t.co/FkLKHnRqZg",Informative,,,,,,
'575765758560464896',(‰ª´ Yondii Matos ‰ª´) Thousands Wait for Relief in Vanuatu as Death Toll Inches Up: Thousa... http://t.co/dFchrGkv6d (‰ª´ Yondii Matos ‰ª´),Informative,,,,,,
'575765777049088000',pam and jim fucking with dwight gives me life,not informative,,,,,,
'575765793255915522',UN says 24 dead and 3300 displaced in Vanuatu cyclone - Kansas City Star http://t.co/Dk5vXixvfI,Informative,,,,,,
'575765855302189058',M5.3 - #Earthquake #Vanuatu Did you Feel it? http://t.co/KfxwL8btfs #hmrd,Informative,,,,,,
'575765865959809024',RT @SavageNation: First aid teams to reach Vanuatu report widespread devastation as authorities declared a state of emergency - ... http://‰Û_,Informative,,,,,,
'575765891259871232',RT @dna: Cyclone devastates Pacific island nation of Vanuatu, atleast 8 dead http://t.co/wBMajOLzNx,Informative,,,,,
'575765918271299584',Grants assistance for primary producers impacted by Cyclone Marcia http://t.co/XoXgTs1h1L,Informative,,,,,,
'575765941872537601',‰÷ÉBRAND NEW‰÷É Apple #iPhone 6 Plus 128gb Unlocked (GSM Networks) NO CONTRACT ‰_¬ GET IT 1st NOW ‰_¬ http://t.co/5mcIDfV6ME ‰ÑÛ #iPhone6Plus ‰ÑÛ Pam‰Û_,not informative,,,,,,
'575766021287579650',"Powerful cyclone rips across Vanuatu, killing 'at least 40 people and leaving thousands homeless' as it causes... http://t.co/MXEPtY0fIC",Informative,,,,,,
'575766061062090754',$QADA $QADB:  QAD President and Chairman Pam Lopker Named Top Woman in ...:  http://t.co/c1fq0Art2G,not informative,,,,,,
'575766113390358529',"People over the phone at work never get my name right, I've been called Karen, Baron, Pam and Marion.",not informative,,,,,,
'575766236321030144',@thomasmperry Want to intervu someone in Vanuatu for @RFI_English radio 6am Paris tomorw. Pls DM me.,Informative,,,,,,
'575766251567362048',World: Vanuatu Faces Food Shortages After Cyclone Pam Devastates Crops http://t.co/V7viTo0cSB,Informative,,,,,,
'575766268856291328',"RT @UNICEFNZ: An increased estimate of 82,000 children have been affected by #CyclonePam. Please donate now http://t.co/N4teFIKLBu http://t‰Û_",Informative,,,,,,
'575766398397452288',"RT @wunderground: Dr. Masters says, ""Category 5 Cyclone #Pam Bearing Down on Island Nation of Vanuatu"" http://t.co/VU0R7Z9Z2F",Informative,,,,,,
